"Sample Q: Time (min)","Sample Q: Potential (mV)","Blank: Time (min)","Blank: Potential (mV)"
0,0.852080383301,0,1.03282470703
0.00833333333333,0.849548950195,0.00833333333333,1.036875
0.0166666666667,0.931567382813,0.0166666666667,1.05560760498
0.025,1.03484985352,0.025,1.08446594238
0.0333333333333,1.12699401855,0.0333333333333,1.11939971924
0.0416666666667,1.21103759766,0.0416666666667,1.16344665527
0.05,1.27381713867,0.05,1.21002502441
0.0583333333333,1.32849609375,0.0583333333333,1.2697668457
0.0666666666667,1.36596130371,0.0666666666667,1.32039550781
0.075,1.40140136719,0.075,1.36849273682
0.0833333333333,1.4424105835,0.0833333333333,1.40697052002
0.0916666666667,1.45557403564,0.0916666666667,1.44038543701
0.1,1.473800354,0.1,1.47025634766
0.108333333333,1.49152038574,0.108333333333,1.51126556396
0.116666666667,1.50772155762,0.116666666667,1.52341644287
0.125,1.52696044922,0.125,1.54214904785
0.133333333333,1.5289855957,0.133333333333,1.55885650635
0.141666666667,1.53556732178,0.141666666667,1.5720199585
0.15,1.54214904785,0.15,1.57910797119
0.158333333333,1.56341308594,0.158333333333,1.58568969727
0.166666666667,1.56543823242,0.166666666667,1.59530914307
0.175,1.57353881836,0.175,1.60290344238
0.183333333333,1.57910797119,0.183333333333,1.63074920654
0.191666666667,1.58012054443,0.191666666667,1.62214233398
0.2,1.59075256348,0.2,1.62568634033
0.208333333333,1.58973999023,0.208333333333,1.6297366333
0.216666666667,1.59733428955,0.216666666667,1.63884979248
0.225,1.59885314941,0.225,1.63986236572
0.233333333333,1.60442230225,0.233333333333,1.63631835937
0.241666666667,1.59328399658,0.241666666667,1.63834350586
0.25,1.59530914307,0.25,1.64188751221
0.258333333333,1.59682800293,0.258333333333,1.65302581787
0.266666666667,1.58872741699,0.266666666667,1.64087493896
0.275,1.59530914307,0.275,1.63986236572
0.283333333333,1.59227142334,0.283333333333,1.63884979248
0.291666666667,1.58872741699,0.291666666667,1.63783721924
0.3,1.58670227051,0.3,1.63733093262
0.308333333333,1.6008782959,0.308333333333,1.63074920654
0.316666666667,1.59986572266,0.316666666667,1.63176177979
0.325,1.59784057617,0.325,1.63429321289
0.333333333333,1.59885314941,0.333333333333,1.65201324463
0.341666666667,1.59784057617,0.341666666667,1.63631835937
0.35,1.60897888184,0.35,1.63530578613
0.358333333333,1.59733428955,0.358333333333,1.63733093262
0.366666666667,1.60189086914,0.366666666667,1.63530578613
0.375,1.59885314941,0.375,1.6585949707
0.383333333333,1.59682800293,0.383333333333,1.64441894531
0.391666666667,1.59986572266,0.391666666667,1.64543151855
0.4,1.59632171631,0.4,1.64745666504
0.408333333333,1.59530914307,0.408333333333,1.64290008545
0.416666666667,1.5912588501,0.416666666667,1.64290008545
0.425,1.60543487549,0.425,1.63733093262
0.433333333333,1.58872741699,0.433333333333,1.63733093262
0.441666666667,1.58872741699,0.441666666667,1.62872406006
0.45,1.58973999023,0.45,1.64948181152
0.458333333333,1.59480285645,0.458333333333,1.63530578613
0.466666666667,1.5745513916,0.466666666667,1.64188751221
0.475,1.43582885742,0.475,1.63884979248
0.483333333333,5.22386535645,0.483333333333,1.54670562744
0.491666666667,7.91781646729,0.491666666667,3.43920501709
0.5,8.10615509033,0.5,7.93553649902
0.508333333333,7.77706878662,0.508333333333,8.70559844971
0.516666666667,7.45608306885,0.516666666667,8.59472167969
0.525,7.13054077148,0.525,8.44840484619
0.533333333333,6.79689788818,0.533333333333,8.117293396
0.541666666667,6.46882415771,0.541666666667,7.85351806641
0.55,6.06987030029,0.55,7.5821484375
0.558333333333,5.73673370361,0.558333333333,7.30065307617
0.566666666667,5.38334564209,0.566666666667,7.05611663818
0.575,5.06742279053,0.575,6.73361206055
0.583333333333,4.68973297119,0.583333333333,6.41667663574
0.591666666667,4.35609008789,0.591666666667,6.1301184082
0.6,4.03915466309,0.6,5.85267333984
0.608333333333,3.73031982422,0.608333333333,5.47599609375
0.616666666667,3.46451934814,0.616666666667,5.18589385986
0.625,3.16429138184,0.625,4.87554016113
0.633333333333,2.9162109375,0.633333333333,4.57126190186
0.641666666667,2.69243225098,0.641666666667,4.29786712646
0.65,2.50409362793,0.65,3.99308258057
0.658333333333,2.32436187744,0.658333333333,3.71158721924
0.666666666667,2.17804504395,0.666666666667,3.44224273682
0.675,2.05400482178,0.675,3.19416229248
0.683333333333,1.95882293701,0.683333333333,2.95266357422
0.691666666667,1.89452453613,0.691666666667,2.72989746094
0.7,1.82566955566,0.7,2.5202947998
0.708333333333,1.77909118652,0.708333333333,2.36081451416
0.716666666667,1.74922027588,0.716666666667,2.2225982666
0.725,1.72036193848,0.725,2.08387573242
0.733333333333,1.71175506592,0.733333333333,1.97856811523
0.741666666667,1.69606018066,0.741666666667,1.88237365723
0.75,1.68947845459,0.75,1.81807525635
0.758333333333,1.68188415527,0.758333333333,1.76187744141
0.766666666667,1.68188415527,0.766666666667,1.71276763916
0.775,1.65201324463,0.775,1.67631500244
0.783333333333,1.61758575439,0.783333333333,1.64543151855
0.791666666667,1.74365112305,0.791666666667,1.6297366333
0.8,2.0929888916,0.8,1.59784057617
0.808333333333,2.46814727783,0.808333333333,1.58214569092
0.816666666667,2.62560241699,0.816666666667,1.56442565918
0.825,2.66458648682,0.825,1.55024963379
0.833333333333,2.65800476074,0.833333333333,1.5456930542
0.841666666667,2.63117156982,0.841666666667,1.53303588867
0.85,2.56484802246,0.85,1.52240386963
0.858333333333,2.50510620117,0.858333333333,1.51582214355
0.866666666667,2.44283294678,0.866666666667,1.51987243652
0.875,2.37549682617,0.875,1.50924041748
0.883333333333,2.32233673096,0.883333333333,1.50316497803
0.891666666667,2.2393057251,0.891666666667,1.50113983154
0.9,2.17399475098,0.9,1.49708953857
0.908333333333,2.10919006348,0.908333333333,1.49911468506
0.916666666667,2.06058654785,0.916666666667,1.49152038574
0.925,1.99628814697,0.925,1.48898895264
0.933333333333,1.93907775879,0.933333333333,1.48038208008
0.941666666667,1.8889553833,0.941666666667,1.48038208008
0.95,1.84693359375,0.95,1.47886322021
0.958333333333,1.82111297607,0.958333333333,1.47987579346
0.966666666667,1.76795288086,0.966666666667,1.473800354
0.975,1.73504425049,0.975,1.47481292725
0.983333333333,1.71074249268,0.983333333333,1.49354553223
0.991666666667,1.68846588135,0.991666666667,1.48038208008
1,1.67277099609,1,1.48443237305
1.00833333333,1.65758239746,1.00833333333,1.48443237305
1.01666666667,1.64846923828,1.01666666667,1.48038208008
1.025,1.63226806641,1.025,1.48038208008
1.03333333333,1.64087493896,1.03333333333,1.47329406738
1.04166666667,1.62518005371,1.04166666667,1.473800354
1.05,1.62619262695,1.05,1.47582550049
1.05833333333,1.62568634033,1.05833333333,1.49810211182
1.06666666667,1.62872406006,1.06666666667,1.48139465332
1.075,1.6464440918,1.075,1.48240722656
1.08333333333,1.67175842285,1.08333333333,1.48544494629
1.09166666667,1.71175506592,1.09166666667,1.48443237305
1.1,1.75630828857,1.1,1.48898895264
1.10833333333,1.82263183594,1.10833333333,1.48696380615
1.11666666667,1.85149017334,1.11666666667,1.48645751953
1.125,1.88996795654,1.125,1.48696380615
1.13333333333,1.92439544678,1.13333333333,1.4975958252
1.14166666667,1.9345211792,1.14166666667,1.49000152588
1.15,1.95072235107,1.15,1.49101409912
1.15833333333,1.92034515381,1.15833333333,1.49101409912
1.16666666667,1.9056628418,1.16666666667,1.49354553223
1.175,1.88591766357,1.175,1.50569641113
1.18333333333,1.87123535156,1.18333333333,1.49354553223
1.19166666667,1.84035186768,1.19166666667,1.49658325195
1.2,1.81554382324,1.2,1.50215240479
1.20833333333,1.79276092529,1.20833333333,1.49911468506
1.21666666667,1.76947174072,1.21666666667,1.49911468506
1.225,1.76137115479,1.225,1.5001272583
1.23333333333,1.733019104,1.23333333333,1.50215240479
1.24166666667,1.71479278564,1.24166666667,1.50367126465
1.25,1.69707275391,1.25,1.52139129639
1.25833333333,1.68087158203,1.25833333333,1.50924041748
1.26666666667,1.66770812988,1.26666666667,1.51025299072
1.275,1.65758239746,1.275,1.51126556396
1.28333333333,1.64745666504,1.28333333333,1.50924041748
1.29166666667,1.64188751221,1.29166666667,1.51430328369
1.3,1.64745666504,1.3,1.51227813721
1.30833333333,1.62669891357,1.30833333333,1.51784729004
1.31666666667,1.62416748047,1.31666666667,1.52037872314
1.325,1.61657318115,1.325,1.53455474854
1.33333333333,1.6130291748,1.33333333333,1.51784729004
1.34166666667,1.61201660156,1.34166666667,1.51885986328
1.35,1.6008782959,1.35,1.52139129639
1.35833333333,1.59632171631,1.35833333333,1.52037872314
1.36666666667,1.6008782959,1.36666666667,1.53911132812
1.375,1.60644744873,1.375,1.52797302246
1.38333333333,1.6008782959,1.38333333333,1.52696044922
1.39166666667,1.59024627686,1.39166666667,1.5289855957
1.4,1.58822113037,1.4,1.54113647461
1.40833333333,1.59024627686,1.40833333333,1.53809875488
1.41666666667,1.58973999023,1.41666666667,1.53455474854
1.425,1.58113311768,1.425,1.53354217529
1.43333333333,1.58670227051,1.43333333333,1.53911132812
1.44166666667,1.58771484375,1.44166666667,1.5456930542
1.45,1.58568969727,1.45,1.54113647461
1.45833333333,1.58214569092,1.45833333333,1.54417419434
1.46666666667,1.58012054443,1.46666666667,1.53455474854
1.475,1.57910797119,1.475,1.54670562744
1.48333333333,1.57758911133,1.48333333333,1.54771820068
1.49166666667,1.58670227051,1.49166666667,1.54771820068
1.5,1.57910797119,1.5,1.54468048096
1.50833333333,1.58214569092,1.50833333333,1.5456930542
1.51666666667,1.58012054443,1.51666666667,1.55784393311
1.525,1.57556396484,1.525,1.54771820068
1.53333333333,1.57353881836,1.53333333333,1.54771820068
1.54166666667,1.57860168457,1.54166666667,1.55227478027
1.55,1.57556396484,1.55,1.55429992676
1.55833333333,1.57353881836,1.55833333333,1.55227478027
1.56666666667,1.58214569092,1.56666666667,1.55328735352
1.575,1.56898223877,1.575,1.55480621338
1.58333333333,1.5745513916,1.58333333333,1.55227478027
1.59166666667,1.57353881836,1.59166666667,1.56088165283
1.6,1.57100738525,1.6,1.55784393311
1.60833333333,1.57353881836,1.60833333333,1.56088165283
1.61666666667,1.56543823242,1.61666666667,1.55885650635
1.625,1.56543823242,1.625,1.55683135986
1.63333333333,1.56999481201,1.63333333333,1.55986907959
1.64166666667,1.58113311768,1.64166666667,1.55328735352
1.65,1.56898223877,1.65,1.55683135986
1.65833333333,1.56796966553,1.65833333333,1.55429992676
1.66666666667,1.56341308594,1.66666666667,1.56999481201
1.675,1.56594451904,1.675,1.55683135986
1.68333333333,1.57100738525,1.68333333333,1.56189422607
1.69166666667,1.56442565918,1.69166666667,1.55986907959
1.7,1.55784393311,1.7,1.56189422607
1.70833333333,1.5624005127,1.70833333333,1.5720199585
1.71666666667,1.56442565918,1.71666666667,1.5624005127
1.725,1.56138793945,1.725,1.55784393311
1.73333333333,1.55986907959,1.73333333333,1.56645080566
1.74166666667,1.55784393311,1.74166666667,1.56088165283
1.75,1.56898223877,1.75,1.56442565918
1.75833333333,1.57556396484,1.75833333333,1.56088165283
1.76666666667,1.55885650635,1.76666666667,1.56138793945
1.775,1.55784393311,1.775,1.55986907959
1.78333333333,1.55885650635,1.78333333333,1.57758911133
1.79166666667,1.56088165283,1.79166666667,1.56543823242
1.8,1.55683135986,1.8,1.56898223877
1.80833333333,1.55885650635,1.80833333333,1.56695709229
1.81666666667,1.55885650635,1.81666666667,1.57657653809
1.825,1.55581878662,1.825,1.56746337891
1.83333333333,1.57303253174,1.83333333333,1.56796966553
1.84166666667,1.55480621338,1.84166666667,1.56898223877
1.85,1.55683135986,1.85,1.5745513916
1.85833333333,1.55429992676,1.85833333333,1.59075256348
1.86666666667,1.55581878662,1.86666666667,1.57657653809
1.875,1.55784393311,1.875,1.57252624512
1.88333333333,1.55429992676,1.88333333333,1.57556396484
1.89166666667,1.55784393311,1.89166666667,1.5720199585
1.9,1.55328735352,1.9,1.58012054443
1.90833333333,1.56088165283,1.90833333333,1.57556396484
1.91666666667,1.55581878662,1.91666666667,1.58113311768
1.925,1.55429992676,1.925,1.58214569092
1.93333333333,1.55683135986,1.93333333333,1.58973999023
1.94166666667,1.5553125,1.94166666667,1.57657653809
1.95,1.56138793945,1.95,1.57758911133
1.95833333333,1.55328735352,1.95833333333,1.58012054443
1.96666666667,1.55328735352,1.96666666667,1.57758911133
1.975,1.55227478027,1.975,1.59328399658
1.98333333333,1.55885650635,1.98333333333,1.5841708374
1.99166666667,1.5553125,1.99166666667,1.58568969727
2,1.55429992676,2,1.58670227051
2.00833333333,1.55429992676,2.00833333333,1.59024627686
2.01666666667,1.55227478027,2.01666666667,1.58872741699
2.025,1.56341308594,2.025,1.58872741699
2.03333333333,1.55885650635,2.03333333333,1.58923370361
2.04166666667,1.55683135986,2.04166666667,1.58771484375
2.05,1.55024963379,2.05,1.60543487549
2.05833333333,1.55429992676,2.05833333333,1.59227142334
2.06666666667,1.55885650635,2.06666666667,1.58670227051
2.075,1.56442565918,2.075,1.58568969727
2.08333333333,1.55126220703,2.08333333333,1.58315826416
2.09166666667,1.55328735352,2.09166666667,1.5912588501
2.1,1.56543823242,2.1,1.58973999023
2.10833333333,1.5553125,2.10833333333,1.58467712402
2.11666666667,1.55784393311,2.11666666667,1.58670227051
2.125,1.5624005127,2.125,1.60442230225
2.13333333333,1.55986907959,2.13333333333,1.59429656982
2.14166666667,1.55227478027,2.14166666667,1.58973999023
2.15,1.55683135986,2.15,1.59075256348
2.15833333333,1.55784393311,2.15833333333,1.58872741699
2.16666666667,1.5553125,2.16666666667,1.58872741699
2.175,1.57100738525,2.175,1.5841708374
2.18333333333,1.56138793945,2.18333333333,1.5841708374
2.19166666667,1.55986907959,2.19166666667,1.5841708374
2.2,1.56088165283,2.2,1.59632171631
2.20833333333,1.55784393311,2.20833333333,1.58973999023
2.21666666667,1.56543823242,2.21666666667,1.58771484375
2.225,1.55986907959,2.225,1.58771484375
2.23333333333,1.55986907959,2.23333333333,1.58973999023
2.24166666667,1.55986907959,2.24166666667,1.59328399658
2.25,1.56341308594,2.25,1.58872741699
2.25833333333,1.55885650635,2.25833333333,1.58872741699
2.26666666667,1.55683135986,2.26666666667,1.58619598389
2.275,1.55683135986,2.275,1.58872741699
2.28333333333,1.55885650635,2.28333333333,1.58771484375
2.29166666667,1.56594451904,2.29166666667,1.58771484375
2.3,1.55784393311,2.3,1.59075256348
2.30833333333,1.5553125,2.30833333333,1.5912588501
2.31666666667,1.55227478027,2.31666666667,1.60543487549
2.325,1.55683135986,2.325,1.5912588501
2.33333333333,1.55986907959,2.33333333333,1.58973999023
2.34166666667,1.55126220703,2.34166666667,1.58771484375
2.35,1.55328735352,2.35,1.59429656982
2.35833333333,1.55784393311,2.35833333333,1.59885314941
2.36666666667,1.56847595215,2.36666666667,1.58872741699
2.375,1.55581878662,2.375,1.5912588501
2.38333333333,1.55126220703,2.38333333333,1.59682800293
2.39166666667,1.54873077393,2.39166666667,1.60999145508
2.4,1.55126220703,2.4,1.59429656982
2.40833333333,1.55683135986,2.40833333333,1.59328399658
2.41666666667,1.55581878662,2.41666666667,1.59328399658
2.425,1.5553125,2.425,1.59986572266
2.43333333333,1.55075592041,2.43333333333,1.6008782959
2.44166666667,1.55784393311,2.44166666667,1.59632171631
2.45,1.55429992676,2.45,1.59176513672
2.45833333333,1.55227478027,2.45833333333,1.59530914307
2.46666666667,1.55328735352,2.46666666667,1.60290344238
2.475,1.5553125,2.475,1.6008782959
2.48333333333,1.55227478027,2.48333333333,1.59024627686
2.49166666667,1.54670562744,2.49166666667,1.59986572266
2.5,1.55328735352,2.5,1.59682800293
2.50833333333,1.55227478027,2.50833333333,1.60543487549
2.51666666667,1.55429992676,2.51666666667,1.59429656982
2.525,1.55024963379,2.525,1.59834686279
2.53333333333,1.54468048096,2.53333333333,1.59885314941
2.54166666667,1.54771820068,2.54166666667,1.59530914307
2.55,1.54468048096,2.55,1.59632171631
2.55833333333,1.55581878662,2.55833333333,1.60189086914
2.56666666667,1.54670562744,2.56666666667,1.59986572266
2.575,1.54873077393,2.575,1.59328399658
2.58333333333,1.54923706055,2.58333333333,1.60543487549
2.59166666667,1.54670562744,2.59166666667,1.5912588501
2.6,1.54214904785,2.6,1.60644744873
2.60833333333,1.55328735352,2.60833333333,1.59530914307
2.61666666667,1.54771820068,2.61666666667,1.5912588501
2.625,1.54873077393,2.625,1.59227142334
2.63333333333,1.5553125,2.63333333333,1.59885314941
2.64166666667,1.54214904785,2.64166666667,1.59733428955
2.65,1.55328735352,2.65,1.59328399658
2.65833333333,1.55227478027,2.65833333333,1.60847259521
2.66666666667,1.54974334717,2.66666666667,1.59328399658
2.675,1.54873077393,2.675,1.59328399658
2.68333333333,1.5456930542,2.68333333333,1.59429656982
2.69166666667,1.54417419434,2.69166666667,1.59429656982
2.7,1.54670562744,2.7,1.59885314941
2.70833333333,1.55328735352,2.70833333333,1.59227142334
2.71666666667,1.54670562744,2.71666666667,1.59429656982
2.725,1.5456930542,2.725,1.59429656982
2.73333333333,1.54316162109,2.73333333333,1.60189086914
2.74166666667,1.54012390137,2.74166666667,1.59632171631
2.75,1.54771820068,2.75,1.59784057617
2.75833333333,1.54113647461,2.75833333333,1.59733428955
2.76666666667,1.54316162109,2.76666666667,1.59784057617
2.775,1.5386050415,2.775,1.603409729
2.78333333333,1.54468048096,2.78333333333,1.59885314941
2.79166666667,1.54214904785,2.79166666667,1.59986572266
2.8,1.54012390137,2.8,1.59429656982
2.80833333333,1.54873077393,2.80833333333,1.60746002197
2.81666666667,1.54113647461,2.81666666667,1.60239715576
2.825,1.5553125,2.825,1.59986572266
2.83333333333,1.54670562744,2.83333333333,1.60442230225
2.84166666667,1.54316162109,2.84166666667,1.60644744873
2.85,1.54366790771,2.85,1.61100402832
2.85833333333,1.54214904785,2.85833333333,1.6008782959
2.86666666667,1.54214904785,2.86666666667,1.60239715576
2.875,1.5456930542,2.875,1.60543487549
2.88333333333,1.54316162109,2.88333333333,1.60442230225
2.89166666667,1.54366790771,2.89166666667,1.60999145508
2.9,1.55227478027,2.9,1.59986572266
2.90833333333,1.54214904785,2.90833333333,1.60543487549
2.91666666667,1.54113647461,2.91666666667,1.60442230225
2.925,1.54214904785,2.925,1.62214233398
2.93333333333,1.54113647461,2.93333333333,1.60746002197
2.94166666667,1.54366790771,2.94166666667,1.60897888184
2.95,1.54316162109,2.95,1.60543487549
2.95833333333,1.54417419434,2.95833333333,1.6008782959
2.96666666667,1.54417419434,2.96666666667,1.60847259521
2.975,1.54316162109,2.975,1.60999145508
2.98333333333,1.54316162109,2.98333333333,1.60847259521
2.99166666667,1.54012390137,2.99166666667,1.60847259521
3,1.54012390137,3,1.61404174805
3.00833333333,1.54214904785,3.00833333333,1.61201660156
3.01666666667,1.54113647461,3.01666666667,1.60796630859
3.025,1.54113647461,3.025,1.60746002197
3.03333333333,1.53911132812,3.03333333333,1.60644744873
3.04166666667,1.5386050415,3.04166666667,1.61859832764
3.05,1.54316162109,3.05,1.60543487549
3.05833333333,1.54214904785,3.05833333333,1.61100402832
3.06666666667,1.53657989502,3.06666666667,1.60999145508
3.075,1.53911132812,3.075,1.61556060791
3.08333333333,1.54113647461,3.08333333333,1.60543487549
3.09166666667,1.54113647461,3.09166666667,1.60644744873
3.1,1.54214904785,3.1,1.61100402832
3.10833333333,1.54012390137,3.10833333333,1.61100402832
3.11666666667,1.54012390137,3.11666666667,1.61859832764
3.125,1.53911132812,3.125,1.60543487549
3.13333333333,1.54214904785,3.13333333333,1.60644744873
3.14166666667,1.54214904785,3.14166666667,1.60442230225
3.15,1.53759246826,3.15,1.60543487549
3.15833333333,1.53556732178,3.15833333333,1.60543487549
3.16666666667,1.53708618164,3.16666666667,1.61201660156
3.175,1.54468048096,3.175,1.60999145508
3.18333333333,1.53657989502,3.18333333333,1.60999145508
3.19166666667,1.53708618164,3.19166666667,1.62518005371
3.2,1.54468048096,3.2,1.60948516846
3.20833333333,1.53759246826,3.20833333333,1.61201660156
3.21666666667,1.53657989502,3.21666666667,1.60442230225
3.225,1.54468048096,3.225,1.60391601563
3.23333333333,1.54468048096,3.23333333333,1.60746002197
3.24166666667,1.53556732178,3.24166666667,1.60746002197
3.25,1.53657989502,3.25,1.60290344238
3.25833333333,1.53911132812,3.25833333333,1.60442230225
3.26666666667,1.5456930542,3.26666666667,1.60999145508
3.275,1.5386050415,3.275,1.6130291748
3.28333333333,1.53657989502,3.28333333333,1.60897888184
3.29166666667,1.54214904785,3.29166666667,1.60999145508
3.3,1.53657989502,3.3,1.60746002197
3.30833333333,1.53759246826,3.30833333333,1.60999145508
3.31666666667,1.54113647461,3.31666666667,1.60897888184
3.325,1.54468048096,3.325,1.60543487549
3.33333333333,1.53354217529,3.33333333333,1.603409729
3.34166666667,1.53809875488,3.34166666667,1.60442230225
3.35,1.54316162109,3.35,1.60442230225
3.35833333333,1.54417419434,3.35833333333,1.60290344238
3.36666666667,1.54468048096,3.36666666667,1.61201660156
3.375,1.54012390137,3.375,1.60847259521
3.38333333333,1.54113647461,3.38333333333,1.61657318115
3.39166666667,1.53911132812,3.39166666667,1.60897888184
3.4,1.54316162109,3.4,1.60746002197
3.40833333333,1.54113647461,3.40833333333,1.60644744873
3.41666666667,1.53455474854,3.41666666667,1.60442230225
3.425,1.53809875488,3.425,1.60442230225
3.43333333333,1.54012390137,3.43333333333,1.60543487549
3.44166666667,1.54113647461,3.44166666667,1.60543487549
3.45,1.54113647461,3.45,1.60644744873
3.45833333333,1.54113647461,3.45833333333,1.61758575439
3.46666666667,1.53911132812,3.46666666667,1.60543487549
3.475,1.54113647461,3.475,1.60644744873
3.48333333333,1.53911132812,3.48333333333,1.60543487549
3.49166666667,1.53759246826,3.49166666667,1.603409729
3.5,1.53911132812,3.5,1.6130291748
